date,0,1,2,3,4,5
2016-07-01,0.9988540249420989,0.0011459750579000325,4.5180079571020926e-82,7.242205350818883e-39,3.635262129622559e-16,3.2054958195038053e-69
2016-07-04,0.999999999999801,1.9819215527935257e-13,9.114765928456745e-113,3.3572544108611243e-46,7.499771012212127e-24,4.3523832373736386e-69
2016-07-05,0.9999985035623992,1.4964376010913558e-06,2.8223202400779343e-92,7.03661375562675e-40,1.4133919897289422e-24,6.647578542639876e-64
2016-07-06,0.9983240644890938,0.0016759355109065956,2.8684482413990545e-80,5.805437231305251e-37,2.0393824049075716e-20,3.873218158639203e-57
2016-07-07,0.9999997675862907,2.324137095261991e-07,6.864492442122652e-92,5.547735160163087e-33,7.168433893619383e-18,3.35043251786446e-51
2016-07-08,0.9996930711645157,0.00030692883548544335,3.492851270652907e-80,3.7224593828661504e-34,9.638324065554791e-20,2.76459274771049e-54
2016-07-11,0.9999891667995258,1.0833200472623636e-05,9.454493363433705e-89,1.977226384427783e-34,5.3749998122504464e-24,2.774101051847157e-56
2016-07-12,0.9999941128633543,5.88713664528218e-06,1.2806635274177978e-86,2.109425157262919e-29,2.910663515012844e-20,1.0813468074784608e-46
2016-07-13,0.9999995292920516,4.707079477426462e-07,2.696572787536664e-89,4.602393664939581e-26,3.2474178282538957e-19,9.843733538827195e-43
2016-07-14,0.9999999999999538,4.4741275288910756e-14,6.318624607282737e-155,1.8007311985350354e-28,1.963456211103732e-35,7.25411465990323e-36
2016-07-15,0.999999941761155,5.823884343729117e-08,2.739613612306368e-112,4.4392882286875055e-26,4.9180433011727175e-25,1.8909404941495095e-32
2016-07-18,0.9999999987965289,1.2034723071573867e-09,9.505141188394164e-125,8.400835428793078e-25,1.6288099451541494e-29,4.7183222928366303e-35
2016-07-19,1.994028769761707e-76,1.0,8.843754012162979e-55,1.4685031609502647e-103,1.8209899799768962e-27,9.884525621862897e-118
2016-07-20,7.318562022830617e-44,0.9999999999945395,2.6902970249854764e-41,3.410068762761341e-67,5.460282022378753e-12,4.2126084507936306e-80
2016-07-21,1.0529984887945535e-49,0.9999632879705581,1.1233790879630502e-15,1.6102669864582463e-70,3.671202944182613e-05,4.359102235589697e-83
2016-07-22,8.31829001085089e-46,0.9997745611491093,7.067511574839942e-15,1.6218146452828825e-66,0.00022543885088502236,8.653959484425757e-79
2016-07-25,5.441165005713762e-120,1.0,1.4814655519207135e-82,2.1397016755794913e-155,8.856596812029688e-57,1.575176971412361e-166
2016-07-26,0.9986354056552168,0.0013645943284607237,8.112107096708881e-66,7.424524543451984e-19,1.6322591253634105e-11,4.557268995384169e-28
2016-07-27,0.999973350164966,2.66498119960334e-05,2.396095742663463e-66,2.0920321099673056e-18,2.3036798426174756e-11,4.686163134224718e-29
2016-07-28,0.999999986167481,1.344390577215557e-08,1.811330086533632e-118,3.8861470945116407e-10,1.8763606081272203e-22,8.892721122127278e-23
2016-07-29,0.9999733547245252,2.664038291702855e-05,7.76659558337384e-91,4.892556074628527e-09,5.147468071371657e-16,2.5735094321620017e-22
2016-08-01,0.9999999937026303,4.2258435712957164e-10,1.863488632729607e-125,5.874783839118431e-09,1.8919583808307117e-22,3.0453069154378226e-22
2016-08-02,0.9999999963359194,6.019411195930787e-12,3.680604627340283e-131,3.6580622266251377e-09,2.2427397007167315e-22,3.209538509874056e-22
2016-08-03,0.9999998784140269,1.2139144315398468e-07,7.560376277299429e-104,1.9453070737533447e-10,5.453032369065028e-19,6.04914072379886e-22
2016-08-04,0.9993703140352183,0.0006296818998238425,7.996378627818704e-62,2.0106893580132377e-09,2.0542686898792597e-09,7.533649749209883e-18
2016-08-05,0.9999999970433251,3.8594518859490564e-10,1.8830822373062588e-101,2.5707287835314365e-09,1.5468572606487445e-16,3.961088928427267e-20
2016-08-08,0.9998543449016216,0.00014564886359666164,9.697381162629883e-67,4.511049601712726e-09,1.7237334527944403e-09,2.1358526097458615e-19
2016-08-09,0.999993999517089,5.996515840729879e-06,1.89821753336921e-79,3.966809168522193e-09,2.6067945826355385e-13,1.002063639134676e-17
2016-08-10,0.9997730664420035,0.00022692984503054118,8.803624950799813e-75,3.712581938278124e-09,3.84712519785856e-13,3.2864887406420624e-16
2016-08-11,0.9999580041317914,4.198287763607978e-05,6.214686380663999e-100,1.2990571880526381e-08,5.370683445352992e-18,1.6983327197935973e-18
2016-08-12,0.9993925410045618,0.0006074493171337269,1.946385468705826e-83,9.678288668865759e-09,1.6536706515885647e-14,1.6309642076733366e-16
2016-08-15,0.9999999999966711,4.203898307874522e-13,7.979912047867222e-141,2.9058985678340204e-12,7.302482055974459e-28,2.1052723820714532e-15
2016-08-16,0.999999991312972,8.613278787258262e-09,3.4697674953998094e-120,7.354638163991018e-11,6.5027606129336816e-24,2.0105477728107733e-13
2016-08-17,0.99999999981992,5.349545974647643e-14,2.7803594555072706e-147,1.8001997165158144e-10,1.2698781421875723e-27,7.069594561810947e-15
2016-08-18,0.9999999989206607,3.8297403874921976e-10,1.453266479593193e-119,6.127598066794371e-10,1.2940428205311932e-22,8.36045558293558e-11
2016-08-19,0.9999999980845082,1.4095364461406172e-16,2.414795409509626e-202,1.915478560838482e-09,4.9790363332786166e-43,1.4670185982153477e-14
2016-08-22,0.9999999108150601,8.383117213489579e-08,1.5869961984889074e-132,5.350031688128571e-09,2.14617436078045e-28,3.735743708660715e-12
2016-08-23,0.9999999575167502,2.9475532725287242e-08,4.175048843640002e-121,1.2947108840004585e-08,9.328099166514644e-25,6.060675181373821e-11
2016-08-24,0.9999997855428705,2.7226696890581824e-11,1.2533499578515154e-137,2.1440901677209002e-07,7.815562972830724e-28,2.0886769511461684e-11
2016-08-25,0.9999861224819471,2.8441505842924615e-06,1.6040235169767538e-103,1.10327314022379e-05,2.968147956854216e-19,6.360664320179111e-10
2016-08-26,0.9992966471438075,3.4725069042199415e-07,1.9677957714292374e-82,0.00070299805182648,2.1085937609037623e-13,7.553463344577958e-09
2016-08-29,0.9997411419112915,1.8206423194391534e-06,4.662134180459402e-72,0.00025701250100042917,2.75154951941744e-11,2.491787234387693e-08
2016-08-30,0.9706385319332066,7.994092489628854e-09,5.263736959135501e-91,0.029361454696987355,2.0670813397159712e-15,5.375712269778371e-09
2016-08-31,0.021106742853807692,8.297749120835107e-11,3.4016196455087143e-131,0.9788932570435448,1.8046391403380636e-25,1.9668800182474696e-11
2016-09-01,0.10543729739947534,3.0167636394568705e-08,1.6299632443845655e-116,0.8945626720927706,3.3118953290095826e-21,3.401161449423031e-10
2016-09-02,0.021977710550434668,2.2002964157379638e-07,2.3609844871498292e-111,0.9780220694143642,3.778385824494193e-21,5.5582210251632966e-12
2016-09-05,0.3561244993618603,6.231898257652447e-10,7.038220655041617e-134,0.6438754997492772,3.1698478374261155e-25,2.6567271738416476e-10
2016-09-06,0.18993357248835396,4.18752899321175e-08,5.750419846861312e-117,0.810066385465027,8.594303644865804e-22,1.7132832474690975e-10
2016-09-07,0.01572194755514222,1.4182064524661743e-05,4.060412384175274e-82,0.9842638697792857,1.42905087740731e-13,6.009038725273155e-10
2016-09-08,0.04097169609880608,5.409583381410694e-07,2.313858082102167e-82,0.9590277616962735,5.0028839305810825e-14,1.2465323427547895e-09
2016-09-09,0.06609037918076849,4.082009756305049e-07,1.496382963782846e-82,0.9339090280265034,3.815808337427048e-14,1.845917154101312e-07
2016-09-12,0.11583319419383108,1.3451905795558065e-05,2.296220661670692e-72,0.8841453096382899,4.997424205466662e-12,8.044257084564586e-06
2016-09-13,0.004603385652490235,1.1895273182917075e-07,5.035338062075797e-86,0.9953964432221376,2.4692249289399494e-14,5.2172615683781415e-08
2016-09-14,0.00044863538088309873,9.350865304965416e-12,6.909151698721374e-108,0.9995513644142544,1.1040087533959534e-18,1.9551094700340149e-10
2016-09-15,0.00018121336888899747,1.0731887003602378e-07,3.916721684818066e-94,0.9998186772934007,1.1536979898636219e-15,2.0188397977875553e-09
2016-09-16,0.0021281597918078508,6.586785641795027e-07,1.014803059023915e-75,0.9978711801453668,9.334495622634808e-12,1.3749264502614063e-09
2016-09-19,8.887786002235134e-05,1.1647312110154031e-07,1.3263624415662337e-85,0.9999110055901737,1.9369713535768608e-14,7.666421131017399e-11
2016-09-20,5.563311783784461e-05,1.3235853625125686e-10,1.8531338125533716e-103,0.9999443667122438,4.9823383986645313e-17,3.755989772192523e-11
2016-09-21,0.00025627042465747115,4.246993414671851e-07,6.52982061238476e-83,0.9997433041553605,1.2365886320168312e-13,7.205152692043291e-10
2016-09-22,0.000540228491785702,8.13319438831347e-06,6.404350971959896e-67,0.9994516367731625,2.912931065147975e-10,1.2493694854843185e-09
2016-09-23,5.757296534395077e-05,1.64391881858611e-09,9.556538216490796e-125,0.9999424253900406,3.882126626368593e-24,6.955574850494658e-13
2016-09-26,1.1114421081368584e-05,1.618361908088916e-08,3.2008027250567273e-93,0.9999888693951574,2.7133216141316446e-16,1.4258761502112328e-13
2016-09-27,5.183987899011119e-41,0.9999999995083364,2.6932453433223892e-42,6.738298663692512e-38,4.916622104616447e-10,9.325655144563891e-54
2016-09-28,9.041699766889601e-26,0.9585554412825164,3.6934172084281763e-31,1.1434356656212166e-21,0.04144455871748264,3.109463948506739e-37
2016-09-29,1.6427938465062087e-24,0.8506329232116174,1.2007147704242079e-30,8.961585761118198e-20,0.14936707678838396,3.292935217705523e-36
2016-09-30,1.711726506253353e-23,0.00012356964766383928,5.338577356615981e-10,4.0562205028868223e-20,0.9998764298184772,5.035261309238769e-35
2016-10-03,3.6807740002961874e-26,3.449948745244212e-05,3.588952136842804e-12,5.2641326530423976e-23,0.9999655005089589,3.08091601024411e-37
2016-10-04,7.627813512438602e-31,5.036467913698546e-05,5.26282177198698e-09,2.596608232373643e-27,0.9999496300580419,6.2379383570211196e-43
2016-10-05,2.8398710335543855e-18,0.4832774710454401,2.236110250669077e-23,2.9067268809443876e-15,0.5167225289545573,4.206257407277227e-28
2016-10-06,3.9254505665504074e-24,0.004836281316933264,9.069172563045215e-17,5.283373832573871e-19,0.9951637186830661,1.8788504820783246e-36
2016-10-07,1.9038197453778314e-24,0.0028392353362331926,2.116281292564461e-21,9.009458883247867e-20,0.9971607646637684,1.6122990474789356e-36
2016-10-10,1.2239315450645035e-23,0.0020470091669410645,5.986505493558435e-18,1.9956288071159998e-19,0.99795299083306,2.1815711738339488e-35
2016-10-11,1.6532444086509276e-24,0.0015830307566931975,4.268267326642469e-15,2.229753460972751e-20,0.998416969243304,4.438448363722635e-37
2016-10-12,8.359925069171434e-26,4.637012397004227e-05,2.7193505778489605e-10,1.431462266323626e-22,0.9999536296040966,2.6140964905460446e-39
2016-10-13,2.0180816219098915e-21,0.007897916432748573,3.900709952633791e-19,7.136331642822189e-18,0.992102083567252,1.5343457673307056e-32
2016-10-14,1.1731524512188125e-20,0.0005937777355363275,8.092052949518832e-15,8.653476504470211e-17,0.9994062222644547,4.1027401747074817e-32
2016-10-17,3.038777739737303e-27,0.0016862700213742278,9.868694196731938e-14,1.4153656925693537e-23,0.998313729978527,1.9001472691739167e-40
2016-10-18,1.4643348344495367e-24,0.0009668528292605292,9.904493942944652e-14,2.261433612408261e-21,0.99903314717064,1.3001999234675766e-37
2016-10-19,2.2352981859629055e-30,0.0027227019514826797,6.898838904381474e-13,3.981976184072945e-27,0.997277298047827,1.937247984650846e-44
2016-10-20,5.143553356780411e-22,0.0014694348424210359,3.625998222616554e-10,4.920768231113559e-21,0.9985305647949779,4.1923316883517947e-35
2016-10-21,2.7245394504459623e-27,0.0005587486711719365,1.285193519942458e-07,1.0324630517079468e-27,0.9994411228094753,7.62631801368549e-43
2016-10-24,2.2616396247878477e-22,0.4990438287379332,1.2113776430209475e-30,5.696153756498536e-20,0.5009561712620684,1.8871938175424474e-37
2016-10-25,1.7045843863210982e-17,0.11681041920661442,6.429019552444063e-28,1.471345631825772e-15,0.8831895807933834,3.4398856753468757e-32
2016-10-26,3.54502226810145e-22,0.11674233670885491,2.53323536553973e-23,7.979354099255026e-19,0.8832576632911456,1.6790529234125485e-37
2016-10-27,2.865630197638205e-28,0.030753388861200413,2.5339548678879086e-21,1.5983047299282201e-24,0.9692466111387981,6.5175865357347e-45
2016-10-28,4.423455635398306e-25,0.2140078491371593,6.776713137257669e-22,3.127563889108886e-22,0.7859921508628389,1.6298194953948016e-40
2016-10-31,1.7599053859825055e-26,0.0004915866075677977,3.489731234850113e-11,2.1259245433563833e-24,0.9995084133575352,1.2920544318520923e-40
2016-11-01,3.487565930181791e-21,0.0008093432420541764,1.0121009480138813e-14,2.615248268278353e-18,0.9991906567579354,1.1623196136650774e-35
2016-11-02,1.3461624651559821e-27,0.0001664664824674688,6.210822023645637e-14,1.7055537180618407e-24,0.999833533517471,1.3424160053940612e-43
2016-11-03,1.375054980764235e-28,7.608272486143381e-05,2.513689975035186e-13,1.8866609179505808e-26,0.9999239172748868,1.1353015331512676e-44
2016-11-04,2.3570732542917738e-26,1.4958342533212203e-05,3.051953139603956e-14,1.1147247899012587e-23,0.9999850416574375,5.211564759168876e-43
2016-11-07,3.542872476726673e-29,2.091607157911707e-05,4.8143549304892796e-12,4.202201277148565e-25,0.9999790839236056,4.369579841851783e-49
2016-11-08,1.176912796781702e-33,1.906556559216785e-05,9.73887471033197e-14,1.5241678607074926e-29,0.9999809344343089,4.962731086014082e-55
2016-11-09,4.2253017492133515e-23,0.00308748590263345,3.359726645828531e-22,2.5839201099936813e-19,0.9969125140973651,4.397632389650136e-41
2016-11-10,4.866605608446257e-36,0.00019639584232440218,5.373500336940522e-13,3.574944876502747e-31,0.9998036041571388,5.0266350746546714e-57
2016-11-11,1.1950921042466928e-24,0.003443528384088902,1.5797547462450915e-15,1.3574518002252295e-23,0.9965564716159102,5.061170261572332e-48
2016-11-14,8.535747310455034e-24,0.0008099205693670076,1.3659527497717043e-20,9.477741423305738e-22,0.9991900794306343,3.519558583640532e-48
2016-11-15,8.2249573645753e-32,0.0012546863181082208,2.2905331345116124e-23,1.9291718919376486e-29,0.9987453136818917,8.716352317294787e-58
2016-11-16,7.373098412480808e-26,0.00019612050125489798,5.04431109175749e-16,2.892856731488392e-25,0.999803879498743,1.0888995964709853e-51
2016-11-17,1.8389413772266112e-24,7.974669695371877e-05,8.745989131611257e-16,4.634023320082975e-24,0.9999202533030443,3.6413934257261173e-50
2016-11-18,7.636166924227152e-27,5.812739149891596e-05,2.4517996241852685e-09,2.3456814614947803e-27,0.9999418701567019,4.07875750832003e-52
2016-11-21,8.466867586379783e-27,9.532711979180558e-05,2.0629792242961812e-08,6.32154351172292e-29,0.9999046522504165,1.0793522612033695e-53
2016-11-22,1.307660555893711e-32,9.993263072806882e-05,1.4246236842378067e-05,4.0852002368491025e-37,0.9998858211324307,6.482547269170308e-60
2016-11-23,2.256645778938694e-30,0.00028819789190451315,8.893201162202609e-06,4.639351658205886e-39,0.999702908906934,1.6407857723761316e-60
2016-11-24,3.322280101591247e-22,0.009960738509103445,1.2497785612034806e-12,8.49053562928746e-31,0.9900392614896473,6.001714520224814e-50
2016-11-25,1.0398715594554751e-29,0.005194308292664797,3.083677179729543e-07,2.221953878787676e-38,0.9948053833396178,1.1030694906870055e-59
2016-11-28,6.135161228195604e-28,0.0017326447518651682,4.371472418367759e-09,8.951832515510321e-36,0.9982673508766619,7.895562068857635e-58
2016-11-29,4.036641049096613e-24,0.005205617215265954,3.396971216840834e-12,4.7206207952348413e-32,0.9947943827813367,1.2615308392012018e-52
2016-11-30,1.8482765020512288e-28,0.0034875012442021334,2.7627969497452954e-10,3.715631656771696e-36,0.9965124984795177,1.7848340300517324e-57
2016-12-01,4.441821887950463e-19,0.6569885044516743,1.7561634042469893e-22,8.831476215830842e-26,0.34301149554832533,1.6040803660426475e-44
2016-12-02,2.7254745400634736e-20,0.014154279633756149,5.250166145702237e-14,1.0184403655361723e-27,0.9858457203661917,7.393631548579754e-46
2016-12-05,1.5274460544270575e-18,0.09504854559714848,2.2128340933730185e-19,2.556729885242956e-26,0.9049514544028504,2.1124261591106482e-44
2016-12-06,1.806200672282663e-28,0.15709873584762335,5.004732567655031e-13,1.2141080344926988e-37,0.8429012641518767,1.5403999818233472e-56
2016-12-07,1.229165760080328e-23,0.06532987173491339,4.218402714266959e-14,1.4044413552551976e-32,0.9346701282650449,1.8182662546777342e-51
2016-12-08,1.0718625028300141e-19,0.0003649534254036735,2.1927023151690675e-19,1.0800349790777796e-28,0.9996350465745967,5.686258257092638e-48
2016-12-09,7.454066593323108e-27,0.0006652386089996375,1.4969291286607046e-06,6.528061562580292e-36,0.999333264461872,1.4591608266635762e-55
2016-12-12,2.4667821417305118e-21,5.802648473479471e-05,6.034981724205378e-17,7.537587536069373e-32,0.9999419735152654,9.132413607013984e-53
2016-12-13,1.6696086942352062e-23,0.00010269490891523633,1.8551955733674242e-08,1.8866840073400758e-34,0.9998972865391307,3.963887030266846e-55
2016-12-14,5.944872731979603e-26,7.030312422927688e-05,4.381233061639618e-11,8.613359900151265e-37,0.9999296968319578,2.0180164844209184e-58
2016-12-15,1.6300316884997934e-26,0.0005421493276741249,1.1029352331284428e-10,7.772599633312944e-37,0.9994578505620333,1.3243871615705324e-57
2016-12-16,1.7174774831797551e-22,0.001340640517681549,1.8254528433902168e-10,6.576439786045267e-37,0.9986593592997726,1.6092574709252876e-58
2016-12-19,6.103558030667665e-29,0.002692945440873786,3.5619237392685725e-06,8.903578996838629e-43,0.9973034926353876,8.395808375623662e-66
2016-12-20,1.3661271924918177e-19,0.02379522249841284,1.3355942340796312e-15,5.442422218385785e-34,0.9762047775015866,7.6670116900076e-55
2016-12-21,4.578266633772334e-22,0.010201527027327791,2.0307668746973117e-12,4.6323719831972254e-36,0.9897984729706425,2.4175249287523184e-56
2016-12-22,3.113435950702113e-28,0.0026642846774530267,1.5556022311737624e-09,3.673865178714509e-42,0.9973357137669441,5.340683430451584e-64
2016-12-23,1.3431001273755122e-21,0.0031001379051420388,1.0022937274878156e-13,4.832629178869257e-36,0.9968998620947591,3.475158096356041e-57
2016-12-26,4.031858450376965e-25,0.0009371518299964286,5.506993300526368e-08,2.969070282398055e-39,0.999062793100071,7.751032900110437e-61
2016-12-27,1.8694421754817546e-26,0.0007351027688179527,2.9639924159496327e-12,7.378175278403543e-41,0.9992648972282183,5.471851830004035e-62
2016-12-28,5.829027319375298e-19,0.027307645752600126,6.360830740345868e-16,2.9028332622488727e-34,0.9726923542474003,3.30072948176544e-55
2016-12-29,2.3131029037021806e-22,0.0011230165954425506,6.946523855238815e-08,4.169694014789607e-38,0.9988769139393181,2.409313361834405e-59
2016-12-30,4.857570009363473e-23,0.0009888837363386195,1.0493774212802169e-10,9.671399014625795e-39,0.9990111161587236,1.6240616481122526e-60
2017-01-02,3.6322807173826383e-20,0.005523244692892582,6.644604668138449e-13,4.245806922025403e-35,0.994476755306442,4.327249373593946e-58
2017-01-03,4.301910288259374e-24,0.0025417737077388603,4.6531243020836046e-09,4.687095948730609e-39,0.9974582216391363,2.355975543122959e-62
2017-01-04,2.0501469614585704e-25,0.0003576871268843967,6.62844826761743e-08,6.956153318220346e-41,0.9996422465886335,2.047476764330668e-63
2017-01-05,2.0399654220779514e-28,0.000340693084370134,1.3656434612915923e-07,3.381130840319304e-45,0.9996591703512839,2.727408399247608e-68
2017-01-06,3.7533251457248057e-29,0.00045093606437486105,0.0002960554564552471,5.442496489065105e-46,0.9992530084791696,6.662664415202576e-69
2017-01-09,1.3093190641702752e-25,0.0006197145016318852,3.8042565920958623e-08,4.754990951742881e-42,0.9993802474558029,1.1470556620991327e-65
2017-01-10,4.0731490255669705e-25,0.0005231937266708812,1.4407574866872565e-08,2.9531950019267035e-41,0.999476791865754,2.9840503369187053e-65
2017-01-11,2.9804216180852135e-22,0.00038902697561882526,1.0393682250411997e-09,5.298584189632533e-39,0.999610971985013,9.159055328616424e-63
2017-01-12,1.4602128024716284e-23,0.015218132987273817,2.2109342047408436e-13,8.7387881986255e-40,0.9847818670125057,4.810099461884226e-62
2017-01-13,2.390666783902923e-22,0.012887239567389764,8.355798114917118e-11,6.296465658550297e-39,0.9871127603490523,7.142370463262604e-61
2017-01-16,1.0280112947303606e-17,0.7620628359669925,1.6224572775070033e-17,4.752123016272388e-37,0.23793716403300846,8.596373969832691e-57
2017-01-17,4.6233143078192583e-17,0.15143670309788232,2.6288521568729098e-14,5.281908006011537e-36,0.8485632969020913,4.369823985020697e-56
2017-01-18,2.528172961686215e-24,0.19135874526382773,8.825864826231003e-15,4.617463721827718e-44,0.8086412547361638,1.3287011872761801e-64
2017-01-19,9.176269742316866e-20,0.06469320950814517,3.680432004409915e-10,1.5179797859356284e-39,0.9353067901238116,2.8281896533956883e-59
2017-01-20,5.338927806452755e-25,1.0,4.86900014627719e-68,1.4697566222329555e-48,1.2220928997997107e-16,9.770686205911841e-68
2017-01-23,0.9999053571345318,9.372781504132513e-05,5.879009771029506e-62,7.186871278330373e-22,9.15050426883677e-07,3.449793422007292e-41
2017-01-24,0.9997582251625242,0.00024162400074429413,4.105836215395302e-65,5.439599257815578e-21,1.5083673223348555e-07,7.304848321747189e-40
2017-01-25,1.7804015190968454e-40,0.9999421243573325,4.840827737499462e-06,3.702193014760283e-62,5.3034814930594497e-05,2.9901818050171673e-84
2017-01-26,6.405546625342601e-23,0.008676360388282955,2.6868697611438583e-06,6.1050892476468504e-43,0.9913209527419564,4.70222886106728e-64
2017-01-27,4.102384201787308e-21,0.2969597842206246,1.921058665671002e-13,6.364548919387058e-40,0.7030402157791825,3.7369951941859208e-62
2017-01-30,8.56606008219137e-22,0.584338401045657,4.5178398885081514e-12,2.375659689238854e-41,0.41566159894982335,1.210539140857723e-62
2017-01-31,1.2881915413863837e-19,0.02447548023425575,4.305561570595951e-14,7.369582126267863e-39,0.9755245197657013,4.284609440000226e-59
2017-02-01,2.158760859216278e-24,0.13088260643672592,9.238891680297557e-11,8.28071324278364e-44,0.8691173934708835,2.164533517995775e-66
2017-02-02,3.8587746936069395e-24,0.11147144398191197,4.905849879665985e-08,5.27757300416036e-43,0.8885285069595905,3.4373280755101605e-66
2017-02-03,2.2983747420793345e-20,0.026218746316720568,8.938188151211145e-09,2.9650493697082784e-39,0.973781244745091,1.5446731281748795e-61
2017-02-06,6.793096194467149e-19,0.0035917713082374274,1.2370314237850633e-10,4.492240429695676e-38,0.9964082285680587,6.863680164981521e-61
2017-02-07,3.5915746635251615e-21,0.006606899261792025,1.0074421679584238e-06,3.7092232143828947e-41,0.9933920932960383,1.2586747724480033e-64
2017-02-08,1.0044975263983339e-27,0.01335606545834171,0.0016256702999405544,1.8237863056214792e-48,0.9850182642417162,2.919252466171105e-72
2017-02-09,1.8073323540709253e-28,0.003135716097793169,0.00012028692467190283,4.33486632187111e-49,0.9967439969775338,8.936541650591433e-73
2017-02-10,2.1533554336050788e-27,0.013876695409777906,0.0006654190129445197,6.850173305908547e-48,0.9854578855772788,8.74878474092936e-71
2017-02-13,5.683319987978871e-25,0.006653971840969674,4.5774303901153956e-05,1.852591683353306e-46,0.9933002538551275,7.192431704403021e-70
2017-02-14,1.3186061546999922e-24,0.9931881185636363,1.228785858016632e-16,6.517190202879737e-45,0.006811881436362355,1.297773514392071e-66
2017-02-15,2.4845200560968492e-18,0.968153567790146,2.6944956586859047e-18,1.0389314971265395e-38,0.03184643220985359,3.514360696057289e-59
2017-02-16,3.2491249099571273e-20,0.8583106119765467,1.0697630035306373e-12,1.3815834382471274e-40,0.141689388022383,5.1500849595022915e-62
2017-02-17,1.6162560735745825e-23,0.9093259694708941,1.113369293948615e-09,2.9059694871168366e-44,0.09067402941573836,2.4425673492326827e-65
2017-02-20,1.8222236065612503e-23,0.9999644932140528,4.950833521896256e-27,1.0961448336832853e-42,3.5506785948662226e-05,1.5356706329927877e-60
2017-02-21,2.3709500954778683e-22,0.9992604040369354,2.578668911481172e-20,1.9371472822176436e-40,0.0007395959630638592,5.952658830800515e-60
2017-02-22,3.6364473147010085e-20,0.9989156151300356,4.229179084329564e-25,2.1748197754580724e-38,0.0010843848699637496,1.2918323596458044e-56
2017-02-23,1.3649155607805232e-18,0.9997709325371413,7.567860434412011e-23,9.827641776353615e-38,0.00022906746285912528,4.248052814297442e-57
2017-02-24,7.814408480508119e-26,0.999897533225904,4.7882321118917666e-23,3.2701277846493967e-45,0.00010246677409682374,1.8996848867059682e-65
2017-02-27,5.449019841963137e-20,0.3625829400960859,2.5284341582965375e-12,1.0544132924508061e-36,0.6374170599013865,2.2021676988301525e-57
2017-02-28,6.460531092520095e-28,0.03537969240226775,8.689755720425022e-09,7.126640199865113e-45,0.9646202989079757,9.164934413519486e-66
2017-03-01,4.026786788826576e-27,0.003126886281383847,0.0011710773165508495,2.3556594256719597e-44,0.9957020364020661,7.272088754458976e-65
2017-03-02,1.8947556795833772e-18,0.29272018004483114,5.299920289488209e-12,3.581447813149317e-36,0.7072798199498694,7.850085675849727e-56
2017-03-03,4.907353030797405e-26,0.8874997366338724,1.4410332792797858e-13,3.690937501648222e-42,0.11250026336598386,1.31052266433189e-63
2017-03-06,5.0430965639823034e-23,0.9997673530021718,6.160985195589356e-32,6.16829463812282e-39,0.00023264699782882015,1.9834961458142947e-56
2017-03-07,3.5519985646331473e-19,0.9942213422218321,7.05160056326303e-24,4.566406189178511e-35,0.0057786577781672776,4.680960267897336e-52
2017-03-08,2.960951307611987e-21,0.9950245316124234,2.722487943067092e-23,3.356787163659995e-37,0.004975468387577526,1.198560345211997e-54
2017-03-09,9.069287212312767e-25,0.9993900719347149,6.962682065382189e-25,5.491032276120781e-41,0.0006099280652844594,4.396130899255839e-57
2017-03-10,6.309025478051281e-25,0.9990672120699979,1.1174271189749844e-32,4.115617323720402e-39,0.000932787930001245,4.3740405450958546e-51
2017-03-13,9.770774798411241e-26,0.44505822416399077,3.8706662628659234e-17,5.417133696495147e-40,0.5549417758360095,5.055718274419199e-52
2017-03-14,3.0139933858569934e-21,0.5186242862631489,2.1910079580910087e-17,5.857974507460581e-36,0.48137571373685206,2.795078725401842e-48
2017-03-15,6.588094120498365e-24,0.9137604390221848,9.366031733956033e-18,1.8715800182704992e-38,0.08623956097781642,6.832638343448266e-52
2017-03-16,5.54848778071566e-18,0.9068780340300785,1.2366925401147868e-22,6.312949103867092e-33,0.09312196596992245,4.4590759588874863e-45
2017-03-17,6.441294925457947e-19,0.00043063728471781144,1.5986680420338033e-17,1.3699988384741926e-33,0.9995693627152825,5.923145627872415e-45
2017-03-20,1.0373207905001066e-26,0.005550495063219184,4.7722596900790526e-15,7.042104818064517e-41,0.9944495049367756,5.900717022574378e-54
2017-03-21,1.227641557761239e-25,0.0021486282565692945,1.208076884174917e-08,2.919725810447452e-40,0.9978513596626624,1.4803969699731874e-52
2017-03-22,1.208431796199037e-27,0.0007750598668693657,4.211845722395239e-09,1.2910322795038783e-42,0.999224935921284,2.0319658155166297e-55
2017-03-23,1.038287971990955e-26,0.0003455066136449586,6.463490683262825e-06,6.784828207574883e-42,0.9996480298956721,1.4231654848676928e-54
2017-03-24,8.311007147740993e-26,0.002644420446009033,3.251480671097773e-11,3.772030122746972e-41,0.9973555795214768,1.4878897764454468e-52
2017-03-27,1.0049040220443005e-21,0.0010872949658555955,5.424367125005439e-09,1.1112249295521786e-37,0.9989126996097767,1.508405225820917e-48
2017-03-28,4.300419157036624e-26,0.0007664919850128863,1.9931010924777654e-07,1.5299823956784639e-41,0.9992333087048778,2.0641400550094677e-53
2017-03-29,1.6323985851331393e-23,0.0005764732116081024,6.548980121911356e-11,2.8871248595372273e-39,0.9994235267229017,2.1780706025605154e-50
2017-03-30,2.9148024765052183e-22,0.0007465667200894861,1.5310860453784556e-08,1.1241949662203002e-37,0.9992534179690504,3.758313954607623e-49
