0,1,2,3
0.9918682596279264,4.344932083132283e-09,0.008131731961277571,4.065863949086488e-09
0.009063765693620109,0.9682767710818465,0.022659458630563855,4.593969531338756e-09
2.3611423447511042e-09,0.014166882898196086,0.9811091036864362,0.004724011054225291
6.541632304385634e-09,6.541680989916858e-09,0.006546415975016846,0.9934535709416698
