date,0,1,2,3,4
2016-11-23,2.1228543240021214e-27,0.9999427977574101,1.1415012879949852e-42,5.7202242590244685e-05,1.2240945774536416e-37
2016-11-24,2.3498602568576833e-20,0.999999999998888,9.510787688654625e-34,1.1133629030629643e-12,2.8259101806719074e-30
2016-11-25,2.7928822222235004e-27,0.999999377851461,4.163536958231303e-42,6.221485398355936e-07,1.511389372796516e-37
2016-11-28,2.9071944259698476e-25,0.9999999787000535,1.2550622632688421e-39,2.129994617841763e-08,1.5347438532740498e-34
2016-11-29,7.889262979323981e-22,0.9999999999905356,2.6674808858030386e-35,9.46424088687264e-12,4.2940818907780815e-31
2016-11-30,5.638394972303504e-26,0.9999999991947117,3.6299746078609402e-40,8.052876754302976e-10,3.58055373989497e-35
2016-12-01,5.777150407049804e-18,1.0,5.794366037702779e-30,4.939160657832674e-23,6.568367483611378e-26
2016-12-02,1.5314961554818268e-18,0.999999999999929,9.635770820688044e-30,7.050833061940194e-14,4.903740471210889e-27
2016-12-05,2.0641422316795397e-17,1.0,5.141726057778542e-28,1.261104006116372e-19,4.877828857179194e-26
2016-12-06,4.9147740427695415e-27,0.9999999999998188,1.73601948266963e-39,1.821620047119764e-13,1.2854179876514512e-37
2016-12-07,3.9267616595467567e-22,0.9999999999999751,4.267824861742413e-34,2.5100710947103408e-14,2.483481273100235e-32
2016-12-08,2.685438828924177e-17,1.0,5.6300707705467e-29,1.127817570959833e-18,2.009137584043074e-27
2016-12-09,2.6594725370906847e-24,0.9999926183826705,1.5226659865463666e-36,7.3816173300034395e-06,1.076609604739055e-34
2016-12-12,1.0981063772513498e-18,1.0,1.0553281255473873e-31,5.059702541220413e-16,1.9185280280046438e-30
2016-12-13,6.305382301446377e-21,0.9999999052554829,6.548186124047501e-34,9.474451553408534e-08,4.3104891168656355e-33
2016-12-14,3.055880654772669e-23,0.9999999997387548,1.1510328877402448e-36,2.612450861553253e-10,1.9581172443749773e-35
2016-12-15,6.990152040431152e-24,0.9999999992182609,1.554797612527184e-36,7.817396630285189e-10,1.9786350523819013e-35
2016-12-16,4.3686877668227074e-20,0.9999999992601971,1.4299626876537343e-32,7.398016828620403e-10,1.5220209603136952e-35
2016-12-19,1.9957333557139653e-26,0.9999892373206655,4.318593572462748e-40,1.0762679333911201e-05,1.1692166657360167e-41
2016-12-20,5.242047225376467e-18,1.0,3.953426241397431e-30,8.306105709187282e-16,1.7653122015497664e-33
2016-12-21,3.4785699237434385e-20,0.9999999999961133,9.084081163246949e-32,3.887507033787338e-12,4.0759494219523165e-35
2016-12-22,9.129443122720467e-26,0.999999994653507,6.590677525217059e-39,5.346493229710664e-09,4.614387943719086e-41
2016-12-23,1.636311650048971e-19,0.9999999999997904,4.76857976019567e-32,2.0875502079927763e-13,4.6817217130469633e-35
2016-12-26,1.78568282144915e-22,0.9999996918411802,2.9517386154187607e-35,3.0815881975060897e-07,8.023605594199547e-38
2016-12-27,1.1322597948868902e-23,0.9999999999793303,1.3816420222202604e-36,2.067121469802202e-11,2.248286208950944e-39
2016-12-28,2.1214262068196785e-17,1.0,2.4024247783611635e-29,3.6174815055958065e-16,9.556794048117094e-34
2016-12-29,7.864833824385752e-20,0.9999996756251346,2.3130579918020159e-32,3.243748658423093e-07,1.2168210151950814e-36
2016-12-30,2.077978059684844e-20,0.9999999994314877,2.409610981541217e-33,5.685109751618037e-10,2.9793485213533394e-37
2017-01-02,5.084980613254485e-18,0.9999999999986713,2.2249496296904328e-31,1.3289093707333431e-12,5.128144316673414e-34
2017-01-03,1.1737899843315254e-21,0.9999999855563112,1.7149890305389735e-35,1.4443689665276563e-08,8.259344905643966e-38
2017-01-04,1.5082867397419352e-22,0.99999950516945,2.6168082541700765e-36,4.948305503439242e-07,3.023702222107499e-39
2017-01-05,2.4437615707321455e-25,0.9999989406038663,1.8741297840378412e-39,1.0593961326934628e-06,1.6428731540682374e-43
2017-01-06,5.026878417188359e-26,0.9976171057853044,4.757820819585919e-40,0.0023828942146949944,2.8784548709897957e-44
2017-01-09,9.786638605462566e-23,0.9999997665511083,1.0638834447923565e-36,2.3344889235452436e-07,1.7341376170104067e-40
2017-01-10,3.202528409948283e-22,0.9999999052980764,3.169622642832231e-36,9.470192378113731e-08,1.2839072433529684e-39
2017-01-11,1.8107416293469416e-19,0.9999999940321409,2.1791635907787104e-33,5.96786060625836e-09,2.2037026913906666e-37
2017-01-12,1.6544545041355218e-21,0.9999999999996447,8.793101286806721e-35,3.536256983708463e-13,6.498218581890914e-39
2017-01-13,2.996364868811583e-20,0.9999999998586784,3.0247405803058324e-33,1.4132181512023727e-10,6.535052304181215e-38
2017-01-16,9.223150020037324e-17,1.0,6.081945278455527e-28,6.553804040230713e-18,1.228546753982127e-36
2017-01-17,5.82690176548298e-16,0.9999999999999858,3.1830835819675194e-27,1.2476932373551677e-14,1.7812563745826412e-35
2017-01-18,4.4900766442438e-23,0.9999999999999964,2.2501042012951787e-35,2.7060591291359226e-15,1.0822724866096313e-43
2017-01-19,1.6372964829706783e-18,0.9999999997926086,6.985324614340432e-30,2.0739206062716285e-10,7.355897062814526e-39
2017-01-20,9.201042793352912e-18,1.0,1.4095693061063652e-34,1.8093517961892891e-65,3.529264145156223e-44
2017-01-23,0.9999890750067731,1.0924809083560494e-05,1.8414481006283325e-10,4.0749632393948625e-63,1.254882135312218e-21
2017-01-24,0.9999910288021636,8.970861076323007e-06,3.36758991450482e-10,1.8860662801032207e-66,1.5052034768783153e-20
2017-01-25,7.29415425551541e-38,0.9999993956453267,8.673211070015077e-56,6.043546723145159e-07,3.363037630064493e-62
2017-01-26,4.557597364729855e-21,0.999995734840808,6.460483147625473e-34,4.265159192507685e-06,8.374306856846602e-42
2017-01-27,6.827236960558902e-20,0.9999999999999325,1.7039981423007397e-33,6.69457355287451e-14,1.4383692766046638e-39
2017-01-30,9.583491389057444e-21,0.9999999999985469,4.274994249258268e-34,1.4521247405589472e-12,5.086117995995839e-41
2017-01-31,3.848669766459453e-18,0.9999999999999574,2.797754001537279e-30,4.4167136171643064e-14,6.666838682194805e-38
2017-02-01,8.016925176878005e-23,0.9999999999556692,1.0074726111529598e-36,4.433203559598668e-11,2.8891234712235776e-43
2017-02-02,2.0653768703837816e-22,0.9999999691935888,1.2867389099498984e-36,3.0806411243827824e-08,2.2954852143854884e-42
2017-02-03,1.6257414398464398e-18,0.9999999916002409,6.223769661940025e-32,8.399760475716785e-09,2.489109745905164e-38
2017-02-06,8.294319336832525e-17,0.9999999997271551,1.4390191620112613e-30,2.728442580355602e-10,8.519522947041743e-37
2017-02-07,3.5909897638209064e-19,0.9999987981146862,1.8316749080416327e-34,1.2018853127953423e-06,3.859335200329863e-40
2017-02-08,1.2294077655615212e-25,0.9986844334117807,1.9959138541481655e-42,0.0013155665882189308,1.1137246141961894e-47
2017-02-09,5.070627139873427e-26,0.999778067285239,2.2301290707394836e-42,0.00022193271476092264,6.821599631752131e-48
2017-02-10,3.3297984510523485e-25,0.9989328032879538,7.243886968295611e-41,0.0010671967120460667,8.679715579374348e-47
2017-02-13,1.1342907227600637e-22,0.999937188397011,1.6351125394870714e-39,6.281160298860937e-05,2.545199466202826e-45
2017-02-14,1.2960686196851176e-22,1.0,1.3706520549398637e-38,2.6909820253816726e-16,7.976975018111101e-44
2017-02-15,4.382231374322137e-17,1.0,6.195925859071507e-32,1.3446256849348245e-18,3.464822575929646e-38
2017-02-16,5.530696292009719e-19,0.9999999999995985,7.866056225266814e-34,4.0000593983562247e-13,3.553249089457514e-40
2017-02-17,3.382569215154455e-22,0.9999999994323687,7.652497279916765e-37,5.676309557455832e-10,9.99116140291109e-44
2017-02-20,3.099765988077902e-21,1.0,1.6387977693453716e-33,1.1122249641175363e-25,9.583051598778506e-41
2017-02-21,1.1692578119980205e-20,1.0,6.639058187759779e-34,5.923001995566749e-20,1.5396791389218092e-39
2017-02-22,7.525994055356609e-19,1.0,1.1065994273115596e-30,6.105670755118293e-25,1.366045784938934e-37
2017-02-23,5.45578078414756e-17,1.0,4.909511475202456e-29,1.648121730951756e-22,8.440747336664334e-37
2017-02-24,9.018150088561709e-24,1.0,2.7822704384313106e-37,1.1682835563918885e-22,3.0881018203720803e-44
2017-02-27,9.36443380062413e-19,0.9999999999994458,3.9259003079038256e-31,5.527002180426584e-13,1.4144474066535156e-36
2017-02-28,6.022548342437368e-26,0.9999999925396494,3.288277471398721e-39,7.460349189795502e-09,2.815360016907476e-44
2017-03-01,1.1017003550679363e-24,0.9961093098743756,3.1552578064650393e-37,0.0038906901256248257,4.867808888895721e-43
2017-03-02,2.5754347913730812e-17,0.9999999999986109,2.0159851296966448e-29,1.3887036802805718e-12,7.012893687872008e-36
2017-03-03,1.7652808297073837e-24,0.9999999999999503,2.6211364562628545e-38,4.989885860635295e-14,5.621534351772404e-42
2017-03-06,4.413469733734207e-21,1.0,4.453999924560775e-32,5.5980087137958184e-31,1.131654343062044e-37
2017-03-07,2.5902628075117268e-18,1.0,1.01367094533519e-28,4.997049536484872e-24,8.846088524207992e-35
2017-03-08,2.6070845720688433e-20,1.0,7.380630785440362e-31,2.4294519159659895e-23,9.765954134364551e-37
2017-03-09,1.675145174793482e-23,1.0,3.188818993415938e-33,1.912919036050426e-24,4.403874841615249e-40
2017-03-10,4.580233674151537e-24,1.0,3.883502782815027e-30,7.31153732474991e-32,8.55933135285746e-38
2017-03-13,4.464234961770608e-26,1.0,6.989596176226683e-32,1.62955972232749e-17,9.320124803755825e-40
2017-03-14,1.8967060644888936e-21,1.0,5.681985574505172e-28,6.3259321644916475e-18,7.860152756776305e-36
2017-03-15,1.2941641166840793e-23,1.0,3.020026782220819e-31,4.372497565421576e-18,2.953111810833153e-38
2017-03-16,3.902025822065082e-18,1.0,1.5895844085351403e-24,4.354221077800015e-23,9.190280035599011e-33
2017-03-17,7.798904118323543e-18,1.0,2.1025824837661597e-23,1.160088335599306e-16,4.6018804501518677e-32
2017-03-20,2.474530037425364e-25,0.9999999999999893,3.242082531601459e-33,1.0640173440691622e-14,6.69754210944495e-40
2017-03-21,3.689032139905571e-24,0.9999999418706177,2.258861995253332e-31,5.812938287756054e-08,7.26000261913279e-39
2017-03-22,1.113339575568487e-25,0.9999999694063253,1.073820570966507e-33,3.0593676112396546e-08,4.874407948442827e-41
2017-03-23,1.0586559647290447e-24,0.9999421454593426,1.1310180324230837e-32,5.785454065814899e-05,3.294798623461777e-40
2017-03-24,2.0420902581924996e-24,0.9999999998554081,2.2306198654490695e-31,1.4459260274638273e-10,8.889419485631047e-40
2017-03-27,1.2805991375186416e-20,0.9999999809171582,8.594241616006284e-27,1.908284213048284e-08,2.6276659703334224e-36
2017-03-28,1.5205721172067572e-24,0.9999987648243945,1.6054862542002193e-31,1.2351756046345802e-06,5.1612049226354144e-40
2017-03-29,5.041123331220838e-22,0.999999999533518,1.9690085980011753e-28,4.664819406590987e-10,1.2602560135005037e-37
2017-03-30,1.1213538312704918e-20,0.999999895245706,3.15360273740538e-27,1.0475429308797447e-07,4.6593221033843145e-36
2017-03-31,4.98402156558439e-19,0.9999999999881943,2.0397046969499196e-25,1.1806960850221645e-11,6.669210702026199e-35
2017-04-03,2.4521752792572176e-24,0.9999999987343493,7.881697517096497e-33,1.26565077697763e-09,4.621197783142214e-41
2017-04-04,4.5922424801732025e-26,0.9999672210562308,1.3821355295935372e-33,3.277894376833411e-05,6.8200305376845785e-43
2017-04-05,1.9106209879175298e-19,0.9999999979198968,2.868013597930089e-26,2.0801037890093193e-09,2.0343750208032036e-36
2017-04-06,4.986754669760994e-24,0.9999999999953602,4.97157022835878e-32,4.639678561241619e-12,8.037404027058463e-42
2017-04-07,1.9904636649006335e-21,0.9999985169338609,7.976990251369623e-30,1.4830661392484616e-06,2.809239317757639e-40
2017-04-10,2.283593800517188e-21,0.9997052265061224,2.4186423756558694e-30,0.00029477349387817633,1.213636909355633e-41
2017-04-11,9.424477526429967e-54,0.033914177928263185,5.668388756343123e-69,0.9660858220717377,5.571194190485784e-77
2017-04-12,4.315090314830406e-53,0.000270820155291074,1.0427935566451591e-66,0.9997291798447081,8.890706446860372e-75
2017-04-13,3.165951860608218e-55,3.091192207061715e-05,2.88185528707865e-69,0.9999690880779292,4.7352480706318846e-77
2017-04-14,8.522156666725435e-48,0.004974690990134351,2.832467266332093e-61,0.995025309009865,3.538424757601348e-68
2017-04-17,1.140065591909655e-47,0.001129711539065147,4.92662958028832e-61,0.998870288460934,2.6413525335986997e-68
2017-04-18,6.949525891731608e-42,0.05305355310974737,9.404114172335484e-54,0.946946446890253,7.919078732236058e-64
2017-04-19,2.437985355786984e-43,0.011241459774828787,4.113488866854802e-55,0.9887585402251705,1.928503376333676e-65
2017-04-20,1.3005322839462972e-39,0.08000235626172686,3.402331728659782e-51,0.9199976437382729,3.519128407192676e-61
2017-04-21,1.6610694196629022e-39,0.024226547841182798,1.3464441862021026e-50,0.9757734521588172,1.610249733197914e-62
2017-04-24,1.86852417072552e-41,0.6132704828241716,1.8610457332248996e-52,0.38672951717582915,2.81699396602537e-64
2017-04-25,2.6014324854142845e-55,0.0024815314779808757,1.17753615362888e-68,0.9975184685220184,3.93542675699015e-79
2017-04-26,4.0247354485959656e-49,0.0025657284491481065,2.8820447374837712e-61,0.9974342715508524,6.469618999529046e-73
2017-04-27,5.5046557525848456e-45,0.01097629990890705,1.688009312155685e-56,0.9890237000910936,2.7028990255978878e-68
2017-04-28,2.4048418366764785e-45,0.006459518025512054,7.159034236770507e-57,0.9935404819744879,1.0383959385634294e-68
2017-05-01,1.678518178173961e-53,0.00044392337593431274,1.4878387142477214e-66,0.9995560766240656,1.623504785923933e-77
2017-05-02,1.3118517312596922e-47,0.0005118676281306181,1.2068955649539097e-59,0.999488132371869,2.1160358614177287e-71
2017-05-03,2.169242871137334e-50,0.0005872218479200859,8.446081473342865e-63,0.9994127781520799,2.9382566781961595e-74
2017-05-04,4.0582939286188787e-50,0.0011636518813261767,4.7422417941111195e-62,0.9988363481186734,7.470365531486692e-74
2017-05-05,1.3518160967134357e-42,0.02071289324199549,1.349767747715448e-53,0.9792871067580046,1.6945439782624426e-66
2017-05-08,3.5757065380927764e-49,0.002351978810188198,7.077735446783416e-61,0.9976480211898126,1.4724271945888716e-74
2017-05-09,8.72573656625768e-48,9.500048120862905e-05,6.773092578405816e-60,0.9999049995187909,4.858907152662455e-76
2017-05-10,7.222405507632244e-46,0.001358050421785653,6.117205460452558e-58,0.9986419495782142,6.018677440305994e-74
2017-05-11,1.0258281258514066e-46,0.0002991580932681066,1.4438382263482927e-58,0.9997008419067319,7.755943883260893e-75
2017-05-12,1.1665074691309682e-53,2.092339126373051e-05,3.7728974659733724e-67,0.9999790766087354,6.560396189829203e-83
2017-05-15,8.04528062047151e-47,8.309044663864175e-05,1.997085962552473e-60,0.9999169095533617,6.017577983418582e-79
2017-05-16,2.0411738585517622e-51,1.5071376311300265e-05,2.1668906215167304e-65,0.9999849286236889,1.8489753169680468e-84
2017-05-17,7.775003545081393e-47,1.9318698376066064e-05,2.9777612540788847e-60,0.9999806813016242,1.037836958690836e-78
2017-05-18,9.886964210827118e-56,5.659955538162331e-06,1.542633047754439e-70,0.9999943400444613,1.74534604168614e-88
2017-05-19,1.9164666883800007e-43,0.0008135124598673259,3.215543760576233e-57,0.9991864875401328,7.629773342207322e-76
2017-05-22,5.856049823068976e-45,4.358049903921998e-05,7.504809821036455e-58,0.9999564195009606,1.0663022552217895e-77
2017-05-23,1.9458500718142187e-50,2.691138349188943e-05,1.9979705278839987e-64,0.9999730886165089,1.4801928870721027e-83
2017-05-24,5.220650914277714e-52,1.9063647212666714e-05,3.7724183125610257e-66,0.9999809363527875,2.7735989646261075e-85
2017-05-25,3.3549997631095303e-51,2.7733510954938348e-06,6.868416569990566e-66,0.9999972266489044,9.091413268625953e-86
2017-05-26,2.3492667700581583e-46,5.563111894785184e-06,1.0762234369176796e-60,0.9999944368881056,3.722344111924006e-83
2017-05-29,7.688603515575326e-47,3.629825104100808e-06,1.343914513608243e-61,0.9999963701748957,1.3591940341380248e-85
2017-05-30,6.668138525606219e-46,6.04061157659624e-06,1.3393394616547722e-60,0.9999939593884242,3.034958618352229e-84
2017-05-31,7.65337944130688e-43,1.301735928244994e-05,2.1756314909447542e-57,0.9999869826407167,3.28575202806023e-81
2017-06-01,4.3902431271961e-50,6.932280488998752e-06,7.502337188083455e-66,0.9999930677195112,2.8155221838590885e-88
2017-06-02,2.321194038226988e-46,1.837286320206847e-05,2.695911654978732e-62,0.9999816271367975,4.414362913304208e-86
2017-06-05,9.850584950631798e-51,2.713473998171043e-06,3.726507308514069e-67,0.9999972865260016,1.925168486827897e-91
2017-06-06,1.8753590200226287e-47,5.242435525823469e-06,1.5280864652683237e-63,0.999994757564474,2.0268236192413927e-87
2017-06-07,4.094277640446761e-49,1.8904185650292727e-05,2.8476709151762097e-65,0.9999810958143494,9.351043512464305e-90
2017-06-08,5.489988204910129e-45,1.9661068523941133e-05,5.4929317300487216e-61,0.9999803389314769,3.8914983658470195e-86
2017-06-09,1.459399816811305e-59,1.8088599939444532e-06,5.349188168421712e-78,0.9999981911400067,1.229207531036094e-101
2017-06-12,9.065183122486805e-55,1.7026470369769083e-06,5.075353003681412e-72,0.9999982973529633,1.7552059198755963e-95
2017-06-13,9.2700747640722e-52,3.18154835899324e-05,1.4549915955889966e-68,0.9999681845164102,1.7088709987947627e-92
2017-06-14,2.229028414371364e-44,3.115601009560723e-05,1.168529085827281e-60,0.9999688439899038,4.036553764969901e-85
2017-06-15,2.636209282947114e-49,2.7831728546620163e-05,3.933090619249126e-66,0.9999721682714533,4.525528957691366e-90
2017-06-16,2.458814829456538e-52,2.3119049492865406e-06,4.430343158391117e-70,0.9999976880950506,7.1490609247050165e-93
2017-06-19,4.98985348352961e-52,1.3190768268487139e-06,8.286220237566191e-70,0.9999986809231731,9.481801869128809e-93
2017-06-20,3.3420639863536825e-51,2.2730006942795614e-06,4.879660198989978e-69,0.9999977269993061,1.1131592561515724e-92
2017-06-21,5.635210862257046e-45,1.5642844493991257e-05,7.462216457861311e-63,0.9999843571555052,3.480120578552196e-86
2017-06-22,1.2863489895930286e-42,2.841760557015048e-05,2.779719853201227e-59,0.9999715823944296,3.041904728519637e-83
2017-06-23,2.1032483111163347e-43,0.00012288664062759172,1.3602395614747872e-59,0.9998771133593722,1.629830825468034e-84
2017-06-26,9.451784363018346e-44,7.136552497842144e-05,1.2562080094768044e-59,0.9999286344750224,6.924069066784056e-86
2017-06-27,1.2309885436104105e-53,0.0002455947460647491,8.032241861846402e-72,0.9997544052539352,3.350614648642604e-96
2017-06-28,6.046793054049719e-52,5.373858654514608e-05,6.916686312354603e-70,0.9999462614134551,2.3917369261547602e-94
2017-06-29,1.5010709714658577e-47,4.898763975549135e-05,1.7658797655228544e-64,0.9999510123602448,9.24356274423857e-90
2017-06-30,8.995583861510897e-47,1.3595106619564066e-05,2.541792738371007e-63,0.9999864048933802,7.2345243970068635e-90
2017-07-03,1.3685200748489915e-53,5.860317632731308e-05,2.3242028731575448e-71,0.999941396823673,3.910462781820531e-97
2017-07-04,7.279226177395836e-47,1.4315783025951229e-05,7.051152058819648e-64,0.9999856842169743,4.84587595027802e-90
2017-07-05,1.1237338471400578e-55,2.1531497247628753e-06,8.452487757823652e-74,0.9999978468502756,2.9533767317892664e-99
2017-07-06,4.7170593201954e-54,8.55185364976742e-07,1.0685456699143433e-71,0.9999991448146355,2.2354507074045932e-97
2017-07-07,6.011897122519122e-53,2.405087078699608e-06,1.7502339344880577e-70,0.9999975949129215,9.73823817945733e-97
2017-07-10,8.685553922035582e-43,0.0018275744928580476,2.8788916900519634e-59,0.9981724255071427,4.0617951369392485e-86
2017-07-11,2.1229783823785662e-44,0.00018069747313240926,5.236795131208911e-61,0.9998193025268682,2.462826200876046e-88
2017-07-12,2.7300990352145556e-48,2.5933253929804064e-05,1.1533695216990897e-65,0.9999740667460694,2.4179457791011013e-92
2017-07-13,2.0607437284255583e-33,0.9999999997919744,2.1184845372477874e-52,2.0802445407126734e-10,2.182825918971823e-81
2017-07-14,2.728600779626468e-16,0.9999999999964224,5.438640648736795e-29,3.5766277782401785e-12,2.3246241705695783e-62
2017-07-17,5.253559932885789e-22,0.999837136539074,4.962994183414854e-36,0.00016286346092457026,2.3162422785787247e-68
2017-07-18,5.216883523560852e-15,0.9999999999999893,3.055959720536854e-29,3.811736381535433e-15,1.8162869643926917e-64
2017-07-19,3.591850914235248e-21,0.9999999998734452,2.8120809228577178e-37,1.2655521996579531e-10,1.914386439331713e-71
2017-07-20,1.5209153586920233e-28,1.0,1.2201822098433367e-51,2.869144304980865e-60,1.3805305563252866e-78
2017-07-21,0.999994483823263,5.516039903352599e-06,1.3683194148940437e-10,6.700922801379851e-62,2.081339966622327e-40
2017-07-24,0.9997864010580321,0.00021359805926009185,8.827093839192228e-10,3.578643857039734e-57,1.3528573005222183e-35
2017-07-25,0.9999999999968843,1.4791932181920335e-12,1.634976247674692e-12,2.7398865283214007e-96,1.8545624823616393e-41
2017-07-26,0.9999999993744453,6.245919000490382e-10,9.616705621183995e-13,2.817093010950795e-79,5.112205135074625e-41
2017-07-27,0.9999999947588769,5.2252462895893e-09,1.5878453512983353e-11,2.6865625175899007e-73,5.551131491708702e-39
2017-07-28,0.9999999879687814,1.2025895917610226e-08,5.323770414248836e-12,2.0364901242130187e-72,2.5792537978372863e-39
2017-07-31,0.9999999999915374,5.657780227898742e-25,8.459381789154228e-12,2.5224437268035934e-173,1.0375011680563811e-38
2017-08-01,0.9999999998400817,7.917547007216091e-19,1.5991794145355967e-10,1.500116318028414e-152,2.7282068348041165e-28
2017-08-02,0.999999999476028,4.157355271895265e-16,5.239709635179189e-10,4.960389360867424e-132,8.613226572567826e-28
2017-08-03,0.9999999997364668,7.800415510093316e-19,2.635331852314836e-10,2.1669651171492965e-151,8.613610905828017e-28
2017-08-04,0.999999996724025,6.816796754538004e-21,3.2759755766090523e-09,6.724473374393965e-173,4.3141723787830434e-24
2017-08-07,0.9480320500758871,1.6944175848369603e-20,0.051967949924114354,2.8550640935737146e-169,6.8847371334209775e-18
2017-08-08,0.14214731110470247,3.3132791708285615e-11,0.8578526888621623,2.2225685138524898e-103,3.7401396086493496e-15
2017-08-09,0.9981932589316515,3.013639766370783e-22,0.0018067410683468412,2.2629308082691877e-174,3.531661200223103e-18
2017-08-10,0.998917738573908,1.3753678716634376e-22,0.001082261426090744,1.849923259279956e-170,4.413072455810711e-18
2017-08-11,0.998469021841388,1.8036505584856562e-13,0.0015309781584303104,5.546719061402219e-122,2.0900974586247343e-16
2017-08-14,0.968043513359762,1.2281159506418151e-08,0.03195647435836647,1.641134491303426e-85,7.113300299845882e-13
2017-08-15,0.9297060102137258,3.4539428527119396e-09,0.07029398633009366,9.218592275333259e-85,2.2393133743965495e-12
2017-08-16,0.8921811786386008,1.6242686291329583e-09,0.10781881973670673,5.301330975757538e-78,4.2219527900909357e-13
2017-08-17,0.34643552410236905,1.4791100359344894e-10,0.6535644757497148,5.2287367577208684e-89,6.755654671832037e-15
2017-08-18,0.6759781692915656,5.133316071397912e-07,0.3240213173765024,2.8148436763992232e-68,3.2571064418356704e-13
2017-08-21,0.031679697206916414,1.1596736069538935e-09,0.9683203016327472,7.196559557204314e-84,6.638106653935077e-13
2017-08-22,0.00019349693756204916,2.8472215228634065e-16,0.9998065030609501,2.693638641809087e-126,1.4879421011035294e-12
2017-08-23,0.0002580216415120964,5.840979359724787e-12,0.9997419783506112,2.0279787594330564e-103,2.037341179114372e-12
2017-08-24,2.8853214689432056e-06,3.7097972462450067e-19,0.9999971146785166,4.452378659670837e-139,1.5252680151655358e-14
2017-08-25,2.5196211319067405e-08,3.511231072376542e-13,0.9999999748034337,2.718226925940326e-101,3.023218915642303e-15
2017-08-28,2.2828323994184084e-07,4.0381630302882006e-14,0.9999997717167174,1.8427125405968407e-112,1.436800183718014e-15
2017-08-29,0.0178798539609089,2.4704985416118848e-26,0.982120146036763,2.4701010513328814e-216,2.326472649001975e-12
2017-08-30,0.7553095525298491,5.1029388017033095e-26,0.24469044746687196,1.8780954937311957e-223,3.278370022827401e-12
2017-08-31,0.37108093349555693,4.485181401826222e-17,0.6289190655290406,8.185323408183477e-158,9.754007786686428e-10
2017-09-01,0.2256329145937443,3.6286894282135157e-16,0.7743670248528668,2.01309797108969e-150,6.055339028956499e-08
2017-09-04,0.12151279760275113,9.34094726865828e-24,0.8784872023885026,6.096151697085684e-198,8.746336344691044e-12
2017-09-05,0.06119322859061608,1.3828904630709812e-14,0.9388067459622829,4.718500780013528e-118,2.544708572717232e-08
2017-09-06,0.06581052262730537,2.352782122456426e-14,0.9341894655425801,4.935141173021551e-114,1.1830092094819572e-08
2017-09-07,0.06321171542136536,2.058571699071879e-09,0.9367882313883357,5.011102624215384e-82,5.113172851549735e-08
2017-09-08,0.01094695467026197,2.6129982446992004e-14,0.9890530449833298,1.656875363503111e-110,3.4638137043385804e-10
2017-09-11,0.000510175570957475,1.2430232385107827e-16,0.9994898243773764,1.1482719029457545e-112,5.1666663410100115e-11
2017-09-12,0.000129760524435774,4.891433519230973e-10,0.999870238983248,4.2334621124611947e-72,3.171402768624672e-12
2017-09-13,1.3084952793311276e-05,3.927226405579353e-17,0.9999869150469419,1.837974069551469e-119,2.6300435662121283e-13
2017-09-14,0.00014260221139228562,1.5318072019338328e-10,0.999857397634035,8.292990344740597e-77,1.3907564540857247e-12
2017-09-15,3.4574364454308443e-06,2.4335933574704302e-11,0.9999965425391522,1.0268454028506551e-78,6.762272880260986e-14
2017-09-18,5.851344323334395e-05,3.960098914333287e-15,0.9999414865553897,4.542867501593733e-105,1.3718059595612731e-12
2017-09-19,4.596585084892427e-06,3.089976703200096e-14,0.9999954034148771,1.4209794498891324e-101,7.690024755427239e-15
2017-09-20,0.0006010010604162681,2.23734340289298e-15,0.9993989988153194,6.359439413608132e-123,1.242623621258833e-10
2017-09-21,0.000636452908641436,1.1030323012592412e-15,0.9993635463907179,2.275969093477976e-126,7.006384325735681e-10
2017-09-22,0.00020545032049743608,1.385267471358952e-13,0.999794545047009,4.590271060243084e-116,4.6323548995425835e-09
2017-09-25,8.45514346569547e-05,4.223896299097572e-15,0.9999154365474231,2.077684828580473e-121,1.2017914353905486e-08
2017-09-26,0.00019073786643907014,5.1864447335549406e-11,0.999809261298048,6.384649889097352e-98,7.836469026653533e-10
2017-09-27,0.00015690667610983433,1.2284654458397482e-08,0.9998430806403825,1.606983899462015e-73,3.9885188464639926e-10
2017-09-28,1.1497571657774622e-06,6.208106972879053e-14,0.9999988502421077,8.93075880723095e-106,6.642833324078543e-13
2017-09-29,3.318925592314508e-07,5.3020793149289214e-17,0.9999996681069856,1.6437756082486826e-123,4.553596990497548e-13
2017-10-02,7.109142664215451e-07,1.2521195442039622e-16,0.999999289085491,3.3502910572514127e-122,2.4256406440354494e-13
2017-10-03,1.0362921185894275e-06,1.1576805959349827e-10,0.9999989635912817,1.3565726961966153e-88,8.329339264170501e-13
2017-10-04,8.627617949926676e-07,4.174590834426942e-10,0.9999991368200684,8.00874740910934e-84,6.791868153337858e-13
2017-10-05,2.971064159176602e-07,1.6287202184024906e-10,0.9999997027306884,9.473024433904491e-78,2.3644250080213048e-14
2017-10-06,1.772514373731302e-08,1.0828157135280914e-12,0.9999999822737707,9.386064663403121e-91,1.0108816783291526e-15
2017-10-09,9.417171806078932e-10,3.820631633979832e-15,0.9999999990582786,2.8148908820862166e-103,2.9247164273442004e-18
2017-10-10,5.232031926197929e-09,3.761243705723867e-15,0.9999999947679648,1.2475396983328584e-104,4.26406388064601e-17
2017-10-11,2.8785099372008795e-08,1.8967136058326745e-11,0.9999999711959338,5.371187004333488e-89,1.4612839888722904e-15
